masterid,sampleid,sampledate,latitude,longitude,county,smcshed,csci
405BRCAMS,405BRCAMS_06072011_BMI_RWB_1,6/7/2011 0:00,34.2738,-117.899,Los Angeles,San Gabriel,1.25582475
801CCWFAC,801CCWFAC_06072011_BMI_RWB_1,6/7/2011 0:00,34.1902,-117.18227,San Bernardino,Upper Santa Ana,1.14092533
801RB8575,801RB8575_06072011_BMI_RWB_1,6/7/2011 0:00,34.09862,-116.99337,San Bernardino,Upper Santa Ana,0.75518171
802FMCAIP,802FMCAIP_06072011_BMI_RWB_1,6/7/2011 0:00,33.80722,-116.7425,Riverside,San Jacinto,1.11163689
801RB8483,801RB8483_06062011_BMI_RWB_1,6/6/2011 0:00,34.25114,-117.45662,San Bernardino,Upper Santa Ana,0.90284534
801RB8521,801RB8521_06062011_BMI_RWB_1,6/6/2011 0:00,33.98169,-117.69632,San Bernardino,Middle Santa Ana,0.65169178
403PRCAGH,403PRCAGH_06022011_BMI_RWB_1,6/2/2011 0:00,34.69449,-118.92051,Ventura,Santa Clara,0.99899095
909JQCASR,909JQCASR_06012011_BMI_RWB_1,6/1/2011 0:00,32.91468,-116.56562,San Diego,Southern San Diego,1.07531291
911TCCTCx,911TCCTCx_05312011_BMI_RWB_1,5/31/2011 0:00,32.80778,-116.44,San Diego,Southern San Diego,1.06859522
901CSCADC,901CSCADC_05262011_BMI_RWB_1,5/26/2011 0:00,33.49366,-117.43071,San Diego,San Juan,1.040174
901S04565,901S04565_05262011_BMI_RWB_1,5/26/2011 0:00,33.5316,-117.41415,Riverside,San Juan,1.14206202
905S02561,905S02561_05252011_BMI_RWB_1,5/25/2011 0:00,33.12974,-116.63591,San Diego,Central San Diego,1.09853885
911TJWIL3,911TJWIL3_05252011_BMI_RWB_1,5/25/2011 0:00,32.69361,-116.69528,San Diego,Southern San Diego,1.21886044
904S12185,904S12185_05242011_BMI_RWB_1,5/24/2011 0:00,33.09918,-117.13013,San Diego,Central San Diego,0.77541234
901S04409,901S04409_05192011_BMI_RWB_1,5/19/2011 0:00,33.60347,-117.45314,Riverside,San Juan,0.94997187
901S06851,901S06851_05192011_BMI_RWB_1,5/19/2011 0:00,33.55052,-117.67542,Orange,San Juan,0.69186994
903GJL000,903GJL000_05182011_BMI_RWB_1,5/18/2011 0:00,33.24667,-117.27535,San Diego,Northern San Diego,0.28504476
907S03210,907S03210_05182011_BMI_RWB_1,5/18/2011 0:00,33.00312,-116.72918,San Diego,Mission Bay and San Diego River,0.94193415
907S05514,907S05514_05182011_BMI_RWB_1,5/18/2011 0:00,32.97974,-116.74246,San Diego,Mission Bay and San Diego River,1.15911831
901S06798,901S06798_05172011_BMI_RWB_MCM_1,5/17/2011 0:00,33.53154,-117.74144,Orange,San Juan,0.61406638
902S05173,902S05173_05172011_BMI_RWB_MCM_1,5/17/2011 0:00,33.3971,-117.28364,San Diego,Northern San Diego,0.79020909
901DCCSMC,901DCCSMC_05162011_BMI_RWB_1,5/16/2011 0:00,33.47303,-117.4659,San Diego,San Juan,1.1293264
901S04309,901S04309_05162011_BMI_RWB_1,5/16/2011 0:00,33.47486,-117.46605,San Diego,San Juan,0.91818689
904AHC003,904AHC003_10252010_BMI_RWB_1,10/25/2010 0:00,33.14968,-117.2937,San Diego,Central San Diego,0.63745487
904AHC004,904AHC004_10252010_BMI_RWB_1,10/25/2010 0:00,33.14909,-117.29754,San Diego,Central San Diego,0.20220129
905DGSY1x,905DGSY1x_09152010_BMI_RWB_1,9/15/2010 0:00,33.12783,-116.67785,San Diego,Central San Diego,0.8924604
911NCPCR2,911NCPCR2_09142010_BMI_RWB_1,9/14/2010 0:00,32.86391,-116.50865,San Diego,Southern San Diego,1.03474873
907CCCR02,907CCCR02_08242010_BMI_RWB_1,8/24/2010 0:00,33.00222,-116.70889,San Diego,Mission Bay and San Diego River,0.73841031
SMC01452,SMC01452_07152010_BMI_RWB_1,7/15/2010 0:00,34.09095,-118.06675,Los Angeles,Los Angeles,0.39156307
SMC01196,SMC01196_07142010_BMI_RWB_1,7/14/2010 0:00,34.27835,-118.02952,Los Angeles,Los Angeles,0.77276685
SMC02152,SMC02152_07142010_BMI_RWB_1,7/14/2010 0:00,34.09801,-118.7217,Los Angeles,Santa Monica Bay,0.58405462
905DGUT1x,905DGUT1x_07132010_BMI_RWB_1,7/13/2010 0:00,33.17601,-116.85052,San Diego,Central San Diego,1.19478635
SMC01372,SMC01372_07132010_BMI_RWB_1,7/13/2010 0:00,34.43437,-118.61386,Los Angeles,Santa Clara,0.69273625
403BA0191,SMC00191_07122010_BMI_RWB_1,7/12/2010 0:00,34.36762,-119.0538,Ventura,Santa Clara,0.92090066
SMC04932,SMC04932_07122010_BMI_RWB_1,7/12/2010 0:00,34.20139,-119.00115,Ventura,Calleguas,0.41072132
907SRSD1x,907SRSD1x_07092010_BMI_RWB_1,7/9/2010 0:00,33.10878,-116.65758,San Diego,Mission Bay and San Diego River,1.064577
SMC04264,SMC04264_07092010_BMI_RWB_1,7/9/2010 0:00,34.13,-118.7548,Los Angeles,Santa Monica Bay,0.5445159
SMC08335,SMC08335_07072010_BMI_RWB_1,7/7/2010 0:00,34.34583,-119.29948,Ventura,Ventura,0.85772937
911TJPC2x,911TJPC2x_07012010_BMI_RWB_MCM_1,7/1/2010 0:00,32.85311,-116.52273,San Diego,Southern San Diego,1.03892336
SMC00446,SMC00446_07012010_BMI_RWB_1,7/1/2010 0:00,34.02018,-118.04627,Los Angeles,San Gabriel,0.47742784
SMC06653,SMC06653_07012010_BMI_RWB_2,7/1/2010 0:00,33.96371,-117.46267,Riverside,Middle Santa Ana,0.43766596
SMC10685,SMC10685_07012010_BMI_RWB_MCM_1,7/1/2010 0:00,34.01879,-117.36873,Riverside,Middle Santa Ana,0.82021357
SMC02270,SMC02270_06302010_BMI_RWB_1,6/30/2010 0:00,33.79573,-117.77241,Orange,Lower Santa Ana,0.63514306
801RB8400,801RB8400_06292010_BMI_RWB_1,6/29/2010 0:00,33.83012,-117.50925,Riverside,Middle Santa Ana,0.88043961
801RB8450,801RB8450_06292010_BMI_RWB_MCM_1,6/29/2010 0:00,33.97088,-117.51076,Riverside,Middle Santa Ana,0.49679914
SMC00926,SMC00926_06282010_BMI_RWB_1,6/28/2010 0:00,33.90739,-117.88296,Orange,San Gabriel,0.48667736
SMC01694,SMC01694_06282010_BMI_RWB_1,6/28/2010 0:00,33.92,-117.90272,Orange,San Gabriel,0.38914789
SMC06467,SMC06467_06282010_BMI_RWB_1,6/28/2010 0:00,33.79118,-117.71782,Orange,Lower Santa Ana,0.8500512
403S00875,403S00875_06242010_BMI_RWB_1,6/24/2010 0:00,34.55668,-119.30629,Ventura,Santa Clara,0.78752742
403S03643,403S03643_06242010_BMI_RWB_1,6/24/2010 0:00,34.56213,-119.12891,Ventura,Santa Clara,1.01059794
SMC01013,SMC01013_06242010_BMI_RWB_1,6/24/2010 0:00,33.48059,-117.14397,Riverside,Northern San Diego,0.54487146
SMC10189,SMC10189_06242010_BMI_RWB_1,6/24/2010 0:00,33.95788,-117.30685,Riverside,Middle Santa Ana,0.6419644
SMC34888,SMC34888_06242010_BMI_RWB_1,6/24/2010 0:00,33.77386,-117.68432,Orange,Lower Santa Ana,0.90150652
404S16168,404S16168_06232010_BMI_RWB_1,6/23/2010 0:00,34.06765,-118.70704,Los Angeles,Santa Monica Bay,0.60280289
404S25668,404S25668_06232010_BMI_RWB_1,6/23/2010 0:00,34.12139,-118.70914,Los Angeles,Santa Monica Bay,0.55596817
801RB8436,801RB8436_06232010_BMI_RWB_1,6/23/2010 0:00,34.17644,-117.01052,San Bernardino,Upper Santa Ana,0.97176642
SMC01512,SMC01512_06232010_BMI_RWB_MCM_1,6/23/2010 0:00,34.27641,-118.67252,Ventura,Calleguas,0.49004624
SMC02984,SMC02984_06232010_BMI_RWB_1,6/23/2010 0:00,34.26528,-118.75053,Ventura,Calleguas,0.54349689
404S08846,404S08846_06222010_BMI_RWB_1,6/22/2010 0:00,34.05442,-118.58176,Los Angeles,Santa Monica Bay,0.95098493
403S01883,403S01883_06212010_BMI_RWB_1,6/21/2010 0:00,34.71629,-119.0189,Ventura,Santa Clara,0.9977671
404S13160,404S13160_06212010_BMI_RWB_1,6/21/2010 0:00,34.1578,-118.75973,Los Angeles,Santa Monica Bay,0.22584849
408BH6Axx,408BH6Axx_06212010_BMI_RWB_1,6/21/2010 0:00,34.2037,-119.00141,Ventura,Calleguas,0.40827399
408BH6Bxx,408BH6Bxx_06212010_BMI_RWB_1,6/21/2010 0:00,34.20294,-119.00204,Ventura,Calleguas,0.57574139
408BH6Cxx,408BH6Cxx_06212010_BMI_RWB_1,6/21/2010 0:00,34.2008,-119.00101,Ventura,Calleguas,0.52595333
801RB8407,801RB8407_06212010_BMI_RWB_1,6/21/2010 0:00,34.16073,-116.79797,San Bernardino,Upper Santa Ana,0.54261793
SMC00957,SMC00957_06212010_BMI_RWB_1,6/21/2010 0:00,33.96195,-117.37075,Riverside,Middle Santa Ana,0.78378935
SMC21822,SMC21822_06212010_BMI_RWB_1,6/21/2010 0:00,33.87234,-117.70876,Orange,Lower Santa Ana,0.80710135
SMC24222,SMC24222_06212010_BMI_RWB_1,6/21/2010 0:00,33.87151,-117.71724,Orange,Lower Santa Ana,0.7315419
408BH5Axx,408BH5Axx_06182010_BMI_RWB_1,6/18/2010 0:00,34.28327,-118.81091,Ventura,Calleguas,0.87929916
408BH5Bxx,408BH5Bxx_06182010_BMI_RWB_1,6/18/2010 0:00,34.28236,-118.81168,Ventura,Calleguas,0.68786656
408BH5Cxx,408BH5Cxx_06182010_BMI_RWB_1,6/18/2010 0:00,34.28098,-118.81234,Ventura,Calleguas,0.63424436
412BH4Axx,412BH4Axx_06182010_BMI_RWB_1,6/18/2010 0:00,34.20695,-118.16815,Los Angeles,Los Angeles,0.61670395
412BH4Bxx,412BH4Bxx_06182010_BMI_RWB_1,6/18/2010 0:00,34.20653,-118.16651,Los Angeles,Los Angeles,0.61490427
405BH3Axx,405BH3Axx_06172010_BMI_RWB_1,6/17/2010 0:00,34.22984,-117.7719,Los Angeles,San Gabriel,1.06717936
405BH3Bxx,405BH3Bxx_06172010_BMI_RWB_1,6/17/2010 0:00,34.23009,-117.7754,Los Angeles,San Gabriel,0.99789256
405BH3Cxx,405BH3Cxx_06172010_BMI_RWB_1,6/17/2010 0:00,34.22979,-117.7796,Los Angeles,San Gabriel,1.24507646
801RB8274,801RB8274_06172010_BMI_RWB_1,6/17/2010 0:00,34.17319,-117.18292,San Bernardino,Upper Santa Ana,1.03096352
SMC06019,SMC06019_06172010_BMI_RWB_1,6/17/2010 0:00,33.68262,-117.81236,Orange,Lower Santa Ana,0.4840763
405BH2Axx,405BH2Axx_06162010_BMI_RWB_1,6/16/2010 0:00,34.2429,-117.8732,Los Angeles,San Gabriel,1.1365168
405BH2Bxx,405BH2Bxx_06162010_BMI_RWB_1,6/16/2010 0:00,34.24138,-117.86947,Los Angeles,San Gabriel,1.0856022
801RB8304,801RB8304_06162010_BMI_RWB_1,6/16/2010 0:00,34.18452,-117.14981,San Bernardino,Upper Santa Ana,1.00492597
403LNCASC,403LNCASC_06152010_BMI_RWB_1,6/15/2010 0:00,34.53892,-119.16139,Ventura,Santa Clara,1.07952591
412BH1Axx,412BH1Axx_06152010_BMI_RWB_1,6/15/2010 0:00,34.27392,-118.31529,Los Angeles,Los Angeles,0.54989546
412BH1Bxx,412BH1Bxx_06152010_BMI_RWB_1,6/15/2010 0:00,34.27241,-118.31836,Los Angeles,Los Angeles,0.63458785
412BH1Cxx,412BH1Cxx_06152010_BMI_RWB_1,6/15/2010 0:00,34.27276,-118.3222,Los Angeles,Los Angeles,0.59343587
801RB8403,801RB8403_06152010_BMI_RWB_1,6/15/2010 0:00,33.9629,-117.67799,San Bernardino,Middle Santa Ana,0.49243535
801RB8309,801RB8309_06142010_BMI_RWB_1,6/14/2010 0:00,34.27052,-117.45252,San Bernardino,Upper Santa Ana,1.03273603
403S00831,403S00831_06102010_BMI_RWB_1,6/10/2010 0:00,34.43048,-118.8318,Ventura,Santa Clara,0.49735398
801RB8395,801RB8395_06102010_BMI_RWB_1,6/10/2010 0:00,33.96861,-117.60105,Riverside,Middle Santa Ana,0.4954742
SMC05423,SMC05423_06102010_BMI_RWB_1,6/10/2010 0:00,34.28649,-119.30791,Ventura,Ventura,0.75116919
SMC35697,SMC35697_06102010_BMI_RWB_1,6/10/2010 0:00,34.35404,-119.30981,Ventura,Ventura,0.87122391
403S06904,403S06904_06092010_BMI_RWB_1,6/9/2010 0:00,34.41964,-118.78769,Ventura,Santa Clara,0.79160332
403S11084,403S11084_06092010_BMI_RWB_MCM_1,6/9/2010 0:00,34.42487,-118.56081,Los Angeles,Santa Clara,0.5782892
801S02573,801S02573_06092010_BMI_RWB_1,6/9/2010 0:00,34.01345,-117.17765,San Bernardino,Upper Santa Ana,0.67524508
904S01814,SMC01814_06092010_BMI_RWB_1,6/9/2010 0:00,33.02298,-117.2254,San Diego,Central San Diego,0.46666952
SMC09286,SMC09286_06092010_BMI_RWB_1,6/9/2010 0:00,32.78194,-117.11419,San Diego,Mission Bay and San Diego River,0.58320196
SMC11727,SMC11727_06092010_BMI_RWB_1,6/9/2010 0:00,34.47857,-119.29339,Ventura,Ventura,0.9686956
403S03320,403S03320_06082010_BMI_RWB_MCM_1,6/8/2010 0:00,34.39996,-118.72346,Ventura,Santa Clara,0.65892081
403S15608,403S15608_06082010_BMI_RWB_MCM_1,6/8/2010 0:00,34.4019,-118.70052,Ventura,Santa Clara,0.79102811
801S00375,801S00375_06082010_BMI_RWB_1,6/8/2010 0:00,34.10902,-117.15272,San Bernardino,Upper Santa Ana,0.86398567
909JPCH79,909JPCH79_06082010_BMI_RWB_1,6/8/2010 0:00,32.91849,-116.57176,San Diego,Southern San Diego,1.04978151
SMC01716,SMC01716_06082010_BMI_RWB_1,6/8/2010 0:00,34.2073,-118.49727,Los Angeles,Los Angeles,0.4224707
SMC08426,SMC08426_06082010_BMI_RWB_1,6/8/2010 0:00,32.65071,-117.05482,San Diego,Southern San Diego,0.56007342
403S01707,403S01707_06072010_BMI_RWB_1,6/7/2010 0:00,34.59835,-119.34799,Ventura,Santa Clara,0.72066732
403S05291,403S05291_06072010_BMI_RWB_1,6/7/2010 0:00,34.56397,-119.26305,Ventura,Santa Clara,1.12014835
801S00135,801S00135_06072010_BMI_RWB_1,6/7/2010 0:00,34.07819,-116.87858,San Bernardino,Upper Santa Ana,0.94132612
801S02167,801S02167_06072010_BMI_RWB_1,6/7/2010 0:00,34.1045,-117.15956,San Bernardino,Upper Santa Ana,0.97600691
SMC01320,SMC01320_06072010_BMI_RWB_1,6/7/2010 0:00,34.29856,-118.25082,Los Angeles,Los Angeles,0.60137346
SMC01972,SMC01972_06072010_BMI_RWB_1,6/7/2010 0:00,34.24018,-118.49564,Los Angeles,Los Angeles,0.42513663
SMC05702,SMC05702_06072010_BMI_RWB_1,6/7/2010 0:00,32.83209,-117.22954,San Diego,Mission Bay and San Diego River,0.52626722
SMC06458,SMC06458_06062010_BMI_RWB_1,6/6/2010 0:00,32.66901,-117.01724,San Diego,Southern San Diego,0.53874074
SMC06714,SMC06714_06062010_BMI_RWB_1,6/6/2010 0:00,32.67579,-117.00604,San Diego,Southern San Diego,0.64850842
801S02059,801S02059_06032010_BMI_RWB_1,6/3/2010 0:00,34.06182,-117.30727,San Bernardino,Middle Santa Ana,0.50121579
801S09591,801S09591_06032010_BMI_RWB_1,6/3/2010 0:00,34.10396,-117.16675,San Bernardino,Upper Santa Ana,0.77167161
SMC32718,SMC32718_06032010_BMI_RWB_1,6/3/2010 0:00,32.88458,-116.82232,San Diego,Mission Bay and San Diego River,0.80538485
403S00960,403S00960_06022010_BMI_RWB_1,6/2/2010 0:00,34.59079,-118.4617,Los Angeles,Santa Clara,1.01182574
801S03133,801S03133_06022010_BMI_RWB_1,6/2/2010 0:00,34.00169,-117.5996,San Bernardino,Middle Santa Ana,0.62794676
801S03687,801S03687_06022010_BMI_RWB_1,6/2/2010 0:00,34.08311,-117.58255,San Bernardino,Middle Santa Ana,0.30083065
901S02702,901S02702_06022010_BMI_RWB_1,6/2/2010 0:00,33.51636,-117.74062,Orange,San Juan,0.45876141
907S46499,907S46499_06022010_BMI_RWB_1,6/2/2010 0:00,32.96198,-116.75077,San Diego,Mission Bay and San Diego River,1.06376891
SMC00921,SMC00921_06022010_BMI_RWB_1,6/2/2010 0:00,33.10624,-117.11573,San Diego,Central San Diego,0.56720312
SMC01201,SMC01201_06022010_BMI_RWB_1,6/2/2010 0:00,33.08584,-117.05528,San Diego,Central San Diego,0.93977982
403S05247,403S05247_06012010_BMI_RWB_MCM_1,6/1/2010 0:00,34.36931,-118.98739,Ventura,Santa Clara,0.8970799
801S01383,801S01383_06012010_BMI_RWB_1,6/1/2010 0:00,34.06636,-117.54181,San Bernardino,Middle Santa Ana,0.2442755
801S03533,801S03533_06012010_BMI_RWB_1,6/1/2010 0:00,34.02314,-117.19139,San Bernardino,Upper Santa Ana,0.623579
901S02873,901S02873_06012010_BMI_RWB_1,6/1/2010 0:00,33.54344,-117.39739,Riverside,San Juan,1.21174243
SMC02933,SMC02933_06012010_BMI_RWB_1,6/1/2010 0:00,33.31956,-117.16562,San Diego,Northern San Diego,0.74665557
SMC09564,SMC09564_06012010_BMI_RWB_1,6/1/2010 0:00,34.4322,-118.59397,Los Angeles,Santa Clara,0.59938798
802S26909,802S26909_05312010_BMI_RWB_1,5/31/2010 0:00,33.66638,-117.27518,Riverside,San Jacinto,0.59118759
802S27709,802S27709_05312010_BMI_RWB_1,5/31/2010 0:00,33.6627,-117.29,Riverside,San Jacinto,0.46965573
SMC00693,SMC00693_05312010_BMI_RWB_1,5/31/2010 0:00,33.2964,-117.08556,San Diego,Northern San Diego,0.94300173
SMC02457,SMC02457_05312010_BMI_RWB_1,5/31/2010 0:00,33.25578,-117.25006,San Diego,Northern San Diego,0.59750505
907SDSDR9,907SDSDR9_05292010_BMI_RWB_1,5/29/2010 0:00,32.83894,-117.04535,San Diego,Mission Bay and San Diego River,0.63545515
902S02293,902S02293_05272010_BMI_RWB_1,5/27/2010 0:00,33.42339,-117.20466,San Diego,Northern San Diego,0.89389153
SMC01161,SMC01161_05272010_BMI_RWB_1,5/27/2010 0:00,33.44661,-117.25532,San Diego,Northern San Diego,0.99065729
802RB8405,802RB8405_05262010_BMI_RWB_1,5/26/2010 0:00,33.77408,-116.74243,Riverside,San Jacinto,0.87191334
906S02246,906S02246_05262010_BMI_RWB_1,5/26/2010 0:00,32.94636,-117.09849,San Diego,Central San Diego,0.76704095
910S14762,910S14762_05262010_BMI_RWB_1,5/26/2010 0:00,32.64787,-116.86999,San Diego,Southern San Diego,0.83458384
802RB8297,802RB8297_05252010_BMI_RWB_1,5/25/2010 0:00,33.80968,-116.81235,Riverside,San Jacinto,1.09141228
845RB8441,845RB8441_05252010_BMI_RWB_1,5/25/2010 0:00,33.85423,-117.90065,Orange,San Gabriel,0.61321413
901TCSMP1,901TCSMP1_05252010_BMI_RWB_1,5/25/2010 0:00,33.63582,-117.61739,Orange,San Juan,0.72118526
902S00117,902S00117_05252010_BMI_RWB_MCM_1,5/25/2010 0:00,33.34095,-117.33193,San Diego,Northern San Diego,0.7257511
902S02357,902S02357_05252010_BMI_RWB_1,5/25/2010 0:00,33.40568,-117.24977,San Diego,Northern San Diego,0.83151916
802RB8107,802RB8107_05242010_BMI_RWB_1,5/24/2010 0:00,33.64599,-116.8134,Riverside,San Jacinto,0.7742237
802RB8322,802RB8322_05242010_BMI_RWB_1,5/24/2010 0:00,33.70945,-116.77714,Riverside,San Jacinto,0.95729242
910OTJMC5,910S06570_05242010_BMI_RWB_1,5/24/2010 0:00,32.63481,-116.88541,San Diego,Southern San Diego,0.84475306
911S12262,911S12262_05242010_BMI_RWB_1,5/24/2010 0:00,32.65665,-116.68056,San Diego,Southern San Diego,0.94768207
801RB8201,801RB8201_05202010_BMI_RWB_1,5/20/2010 0:00,34.07637,-117.5407,San Bernardino,Middle Santa Ana,0.29940921
801RB8294,801RB8294_05202010_BMI_RWB_1,5/20/2010 0:00,33.96715,-117.48984,Riverside,Middle Santa Ana,0.70567662
904S08089,904S08089_05202010_BMI_RWB_1,5/20/2010 0:00,33.08899,-117.13748,San Diego,Central San Diego,0.83858821
907S02774,907S02774_05202010_BMI_RWB_1,5/20/2010 0:00,32.81182,-116.97323,San Diego,Mission Bay and San Diego River,0.69666282
801RB8387,801RB8387_05192010_BMI_RWB_1,5/19/2010 0:00,34.00455,-117.16494,San Bernardino,Upper Santa Ana,0.63931936
904S02201,904S02201_05192010_BMI_RWB_1,5/19/2010 0:00,33.17979,-117.33735,San Diego,Central San Diego,0.39045016
904CBSAM5,904S02585_05192010_BMI_RWB_1,5/19/2010 0:00,33.09086,-117.2447,San Diego,Central San Diego,0.83648684
801RB8236,801RB8236_05182010_BMI_RWB_1,5/18/2010 0:00,33.74514,-117.42842,Riverside,Middle Santa Ana,0.74261913
801RB8293,801RB8293_05182010_BMI_RWB_1,5/18/2010 0:00,33.78703,-117.48843,Riverside,Middle Santa Ana,0.66546752
901S39498,901S39498_05182010_BMI_RWB_1,5/18/2010 0:00,33.49038,-117.66532,Orange,San Juan,0.5317078
901S45253,901S45253_05182010_BMI_RWB_1,5/18/2010 0:00,33.51442,-117.62613,Orange,San Juan,0.59599383
405WER318,405WER318_08182009_BMI_RWB_1,8/18/2009 0:00,34.26833,-117.89111,Los Angeles,San Gabriel,1.180311
801RB8415,801RB8415_07082009_BMI_RWB_1,7/8/2009 0:00,34.07545,-117.06465,San Bernardino,Upper Santa Ana,0.9879371
801RB8474,801RB8474_07052009_BMI_RWB_1,7/5/2009 0:00,34.2477,-117.62388,San Bernardino,Middle Santa Ana,1.02024614
801SAN474,SMCR8_474_07052009_BMI_RWB_1,7/5/2009 0:00,34.24826,-117.62775,San Bernardino,Middle Santa Ana,0.82506737
SMC04748,SMC04748_07022009_BMI_RWB_1,7/2/2009 0:00,34.41314,-118.65879,Los Angeles,Santa Clara,0.6659112
SMC17056,SMC17056_07022009_BMI_RWB_1,7/2/2009 0:00,34.4263,-118.5779,Los Angeles,Santa Clara,0.72686132
802RB8605,802RB8605_07012009_BMI_RWB_1,7/1/2009 0:00,33.73825,-116.72533,Riverside,San Jacinto,0.7340429
802RB8688,802RB8688_07012009_BMI_RWB_1,7/1/2009 0:00,33.7519,-116.705,Riverside,San Jacinto,0.78110753
SMC01424,SMC01424_07012009_BMI_RWB_1,7/1/2009 0:00,34.24075,-117.81585,Los Angeles,San Gabriel,0.85103812
SMC06926,SMC06926_07012009_BMI_RWB_1,7/1/2009 0:00,34.04799,-118.51137,Los Angeles,Santa Monica Bay,0.74219954
801WMC572,SMCR8_572_06302009_BMI_RWB_1,6/30/2009 0:00,34.0772,-117.29323,San Bernardino,Upper Santa Ana,0.56971731
SMC15677,SMC15677_06292009_BMI_RWB_MCM_1,6/29/2009 0:00,33.95445,-117.60439,Riverside,Middle Santa Ana,0.56238596
801STW613,SMCR8_613_06292009_BMI_RWB_1,6/29/2009 0:00,33.98574,-117.13166,Riverside,Upper Santa Ana,0.54229724
SMC01550,SMC01550_06252009_BMI_RWB_1,6/25/2009 0:00,34.05626,-118.84901,Los Angeles,Santa Monica Bay,0.64473928
801RB8601,801RB8601_06242009_BMI_RWB_1,6/24/2009 0:00,34.02631,-117.58648,San Bernardino,Middle Santa Ana,0.31723837
SMC01172,SMC01172_06242009_BMI_RWB_1,6/24/2009 0:00,34.0816,-118.85826,Los Angeles,Santa Monica Bay,0.81261515
802RB8218,802RB8218_06232009_BMI_RWB_1,6/23/2009 0:00,33.80842,-116.74103,Riverside,San Jacinto,0.76894625
SMC02228,SMC02228_06232009_BMI_RWB_1,6/23/2009 0:00,34.06933,-118.22427,Los Angeles,Los Angeles,0.67868323
SMC04749,SMC04749_06232009_BMI_RWB_1,6/23/2009 0:00,33.85826,-117.21321,Riverside,San Jacinto,0.61364804
802RB8513,802RB8513_06222009_BMI_RWB_1,6/22/2009 0:00,33.72033,-116.76079,Riverside,San Jacinto,1.00321275
SMC01341,SMC01341_06222009_BMI_RWB_1,6/22/2009 0:00,33.94614,-117.5621,Riverside,Middle Santa Ana,0.34894008
802SWC513,SMCR8_513_06222009_BMI_RWB_1,6/22/2009 0:00,33.71777,-116.76274,Riverside,San Jacinto,0.94578022
801RB8333,801RB8333_06172009_BMI_RWB_1,6/17/2009 0:00,34.0767,-116.86494,San Bernardino,Upper Santa Ana,0.81791428
SMC01151,SMC01151_06172009_BMI_RWB_1,6/17/2009 0:00,34.3723,-118.97196,Ventura,Santa Clara,0.59882022
SMC04308,SMC04308_06172009_BMI_RWB_1,6/17/2009 0:00,34.19349,-118.9083,Ventura,Calleguas,0.79248949
801RB8131,801RB8131_06162009_BMI_RWB_1,6/16/2009 0:00,34.18559,-116.97463,San Bernardino,Upper Santa Ana,0.8780774
801RB8344,801RB8344_06152009_BMI_RWB_1,6/15/2009 0:00,34.16708,-116.8125,San Bernardino,Upper Santa Ana,1.01322167
SMC00827,SMC00827_06152009_BMI_RWB_1,6/15/2009 0:00,34.55734,-119.18833,Ventura,Santa Clara,1.01782875
403S00640,403S00640_06112009_BMI_RWB_1,6/11/2009 0:00,34.60115,-118.558,Los Angeles,Santa Clara,0.90286736
801RB8376,801RB8376_06112009_BMI_RWB_1,6/11/2009 0:00,34.17032,-116.82663,San Bernardino,Upper Santa Ana,1.10917495
SMC04175,SMC04175_06112009_BMI_RWB_1,6/11/2009 0:00,34.40835,-119.27642,Ventura,Ventura,0.88745888
SMC04239,SMC04239_06112009_BMI_RWB_1,6/11/2009 0:00,34.3608,-119.31114,Ventura,Ventura,0.87148934
SMC04399,SMC04399_06112009_BMI_RWB_1,6/11/2009 0:00,34.30796,-119.30062,Ventura,Ventura,0.76270463
403S01195,403S01195_06102009_BMI_RWB_1,6/10/2009 0:00,34.55903,-119.2678,Ventura,Santa Clara,0.82832065
403S01272,403S01272_06092009_BMI_RWB_MCM_1,6/9/2009 0:00,34.40303,-118.6905,Los Angeles,Santa Clara,0.9068472
403S01784,403S01784_06092009_BMI_RWB_MCM_1,6/9/2009 0:00,34.40228,-118.7471,Ventura,Santa Clara,0.71875825
403S14156,403S14156_06092009_BMI_RWB_MCM_1,6/9/2009 0:00,34.42523,-118.582,Los Angeles,Santa Clara,0.62226245
801RB8299,801RB8299_06092009_BMI_RWB_1,6/9/2009 0:00,33.6895,-117.88258,Orange,Lower Santa Ana,0.37910214
845RB8175,845RB8175_06092009_BMI_RWB_1,6/9/2009 0:00,33.85954,-117.88023,Orange,San Gabriel,0.60738075
845RB8275,845RB8275_06092009_BMI_RWB_1,6/9/2009 0:00,33.85756,-117.88785,Orange,San Gabriel,0.58612157
SMC01040,SMC01040_06092009_BMI_RWB_1,6/9/2009 0:00,34.30553,-118.15792,Los Angeles,Los Angeles,1.19354708
403S01163,403S01163_06082009_BMI_RWB_1,6/8/2009 0:00,34.69943,-118.86529,Ventura,Santa Clara,1.11160387
403S03832,403S03832_06082009_BMI_RWB_1,6/8/2009 0:00,34.40211,-118.78471,Ventura,Santa Clara,0.62737679
SMC00153,SMC00153_06082009_BMI_RWB_1,6/8/2009 0:00,33.22193,-117.34611,San Diego,Northern San Diego,0.5565082
SMC00476,SMC00476_06082009_BMI_RWB_1,6/8/2009 0:00,34.24209,-118.13381,Los Angeles,Los Angeles,1.14229335
404BA1166,404BA1166_06042009_BMI_RWB_1,6/4/2009 0:00,34.03761,-118.75038,Los Angeles,Santa Monica Bay,1.04668885
SMC00457,SMC00457_06042009_BMI_RWB_1,6/4/2009 0:00,33.2337,-117.09391,San Diego,Northern San Diego,1.01343833
